id,name,object_name,type,x,y,param1,param2,param3,param4,param5,param6,param7
1530,Route17Object,,hidden,8,45,FullRestore,HiddenItems,,,,,
1531,Route17Object,,hidden,17,72,PpUp,HiddenItems,,,,,
1532,Route17Object,,hidden,4,91,MaxRevive,HiddenItems,,,,,
1533,Route17Object,,hidden,8,121,MaxElixer,HiddenItems,,,,,
1534,Route18Object,,warp,33,8,0,Route18Gate,0,,,,
1535,Route18Object,,warp,33,9,1,Route18Gate,1,,,,
1536,Route18Object,,warp,40,8,2,Route18Gate,2,,,,
1537,Route18Object,,warp,40,9,3,Route18Gate,3,,,,
1538,Route18Object,,sign,43,7,3,,,,,,
1539,Route18Object,,sign,33,5,4,,,,,,
1540,Route18Object,,trainer,36,11,BlackHairBoy1Sprite,Right,false,5,0,OppBirdKeeper,8
1541,Route18Object,,trainer,40,15,BlackHairBoy1Sprite,Left,false,5,1,OppBirdKeeper,9
1542,Route18Object,,trainer,42,13,BlackHairBoy1Sprite,Left,false,5,2,OppBirdKeeper,10
1543,Route18Object,,event_disp,33,8,,,,,,,
1544,Route18Object,,event_disp,33,9,,,,,,,
1545,Route18Object,,event_disp,40,8,,,,,,,
1546,Route18Object,,event_disp,40,9,,,,,,,
1547,Route18GateObject,,warp,0,4,0,var:LastOutdoorsMap,0,,,,
1548,Route18GateObject,,warp,0,5,1,var:LastOutdoorsMap,1,,,,
1549,Route18GateObject,,warp,7,4,2,var:LastOutdoorsMap,2,,,,
1550,Route18GateObject,,warp,7,5,3,var:LastOutdoorsMap,3,,,,
1551,Route18GateObject,,warp,6,8,4,Route18GateUpstairs,0,,,,
1552,Route18GateObject,,npc,4,1,GuardSprite,Down,false,5,0,,
1553,Route18GateObject,,event_disp,0,4,,,,,,,
1554,Route18GateObject,,event_disp,0,5,,,,,,,
1555,Route18GateObject,,event_disp,7,4,,,,,,,
1556,Route18GateObject,,event_disp,7,5,,,,,,,
1557,Route18GateObject,,event_disp,6,8,,,,,,,
1558,Route18GateUpstairsObject,,warp,7,7,0,Route18Gate,4,,,,
1559,Route18GateUpstairsObject,,sign,1,2,1,,,,,,
1560,Route18GateUpstairsObject,,sign,6,2,2,,,,,,
1561,Route18GateUpstairsObject,,npc,4,2,BugCatcherSprite,,true,7,0,,
1562,Route18GateUpstairsObject,,event_disp,7,7,,,,,,,
1563,Route19Object,,sign,11,9,10,,,,,,
1564,Route19Object,,trainer,8,7,BlackHairBoy1Sprite,Left,false,5,0,OppSwimmer,2
1565,Route19Object,,trainer,13,7,BlackHairBoy1Sprite,Left,false,5,1,OppSwimmer,3
1566,Route19Object,,trainer,13,25,SwimmerSprite,Left,false,5,2,OppSwimmer,4
1567,Route19Object,,trainer,4,27,SwimmerSprite,Right,false,5,3,OppSwimmer,5
1568,Route19Object,,trainer,16,31,SwimmerSprite,Up,false,5,4,OppSwimmer,6
1569,Route19Object,,trainer,9,11,SwimmerSprite,Down,false,5,5,OppSwimmer,7
1570,Route19Object,,trainer,8,43,SwimmerSprite,Left,false,5,6,OppBeauty,12
1571,Route19Object,,trainer,11,43,SwimmerSprite,Right,false,5,7,OppBeauty,13
1572,Route19Object,,trainer,9,42,SwimmerSprite,Up,false,5,8,OppSwimmer,8
1573,Route19Object,,trainer,10,44,SwimmerSprite,Down,false,5,9,OppBeauty,14
1574,Route2Object,,warp,12,9,0,DiglettsCaveRoute2,0,,,,
1575,Route2Object,,warp,3,11,1,ViridianForestExit,1,,,,
1576,Route2Object,,warp,15,19,2,Route2House,0,,,,
1577,Route2Object,,warp,16,35,3,Route2Gate,1,,,,
1578,Route2Object,,warp,15,39,4,Route2Gate,2,,,,
1579,Route2Object,,warp,3,43,5,ViridianForestEntrance,2,,,,
1580,Route2Object,,sign,5,65,2,,,,,,
1581,Route2Object,,sign,11,11,3,,,,,,
1582,Route2Object,,item,13,54,BallSprite,None,false,5,0,MoonStone,
1583,Route2Object,,item,13,45,BallSprite,None,false,5,1,HpUp,
1584,Route2Object,,event_disp,12,9,,,,,,,
1585,Route2Object,,event_disp,3,11,,,,,,,
1586,Route2Object,,event_disp,15,19,,,,,,,
1587,Route2Object,,event_disp,16,35,,,,,,,
1588,Route2Object,,event_disp,15,39,,,,,,,
1589,Route2Object,,event_disp,3,43,,,,,,,
1590,Route2Object,,event_disp,2,7,,,,,,,
1591,Route2Object,,event_disp,2,7,,,,,,,
1592,Route2Object,,event_disp,2,7,,,,,,,
1593,Route2Object,,event_disp,2,7,,,,,,,
1594,Route20Object,,warp,48,5,0,SeafoamIslands1,0,,,,
1595,Route20Object,,warp,58,9,1,SeafoamIslands1,2,,,,
1596,Route20Object,,sign,51,7,10,,,,,,
1597,Route20Object,,sign,57,11,11,,,,,,
1598,Route20Object,,trainer,87,8,SwimmerSprite,Up,false,5,0,OppSwimmer,9
1599,Route20Object,,trainer,68,11,SwimmerSprite,Up,false,5,1,OppBeauty,15
1600,Route20Object,,trainer,45,10,SwimmerSprite,Down,false,5,2,OppBeauty,6
1601,Route20Object,,trainer,55,14,SwimmerSprite,Right,false,5,3,OppJrTrainerF,24
1602,Route20Object,,trainer,38,13,SwimmerSprite,Down,false,5,4,OppSwimmer,10
1603,Route20Object,,trainer,87,13,SwimmerSprite,Up,false,5,5,OppSwimmer,11
1604,Route20Object,,trainer,34,9,BlackHairBoy1Sprite,Up,false,5,6,OppBirdKeeper,11
1605,Route20Object,,trainer,25,7,SwimmerSprite,Up,false,5,7,OppBeauty,7
1606,Route20Object,,trainer,24,12,SwimmerSprite,Down,false,5,8,OppJrTrainerF,16
1607,Route20Object,,trainer,15,8,SwimmerSprite,Up,false,5,9,OppBeauty,8
1608,Route20Object,,event_disp,48,5,,,,,,,
1609,Route20Object,,event_disp,58,9,,,,,,,
1610,Route21Object,,trainer,4,24,Fisher2Sprite,Left,false,5,0,OppFisher,7
1611,Route21Object,,trainer,6,25,Fisher2Sprite,Down,false,5,1,OppFisher,9
1612,Route21Object,,trainer,10,31,SwimmerSprite,Up,false,5,2,OppSwimmer,12
1613,Route21Object,,trainer,12,30,SwimmerSprite,Right,false,5,3,OppCueBall,9
1614,Route21Object,,trainer,16,63,SwimmerSprite,Down,false,5,4,OppSwimmer,13
1615,Route21Object,,trainer,5,71,SwimmerSprite,Right,false,5,5,OppSwimmer,14
1616,Route21Object,,trainer,15,71,SwimmerSprite,Left,false,5,6,OppSwimmer,15
1617,Route21Object,,trainer,14,56,Fisher2Sprite,Left,false,5,7,OppFisher,8
1618,Route21Object,,trainer,17,57,Fisher2Sprite,Right,false,5,8,OppFisher,10
1619,Route22Object,,warp,8,5,0,Route22Gate,0,,,,
1620,Route22Object,,sign,7,11,2,,,,,,
1621,Route22Object,,npc,25,5,BlueSprite,None,false,5,0,,
1622,Route22Object,,npc,25,5,BlueSprite,None,false,5,1,,
1623,Route22Object,,event_disp,8,5,,,,,,,
1624,Route22GateObject,,warp,4,7,0,var:LastOutdoorsMap,0,,,,
1625,Route22GateObject,,warp,5,7,1,var:LastOutdoorsMap,0,,,,
1626,Route22GateObject,,warp,4,0,2,var:LastOutdoorsMap,0,,,,
1627,Route22GateObject,,warp,5,0,3,var:LastOutdoorsMap,1,,,,
1628,Route22GateObject,,npc,6,2,GuardSprite,Left,false,5,0,,
1629,Route22GateObject,,event_disp,4,7,,,,,,,
1630,Route22GateObject,,event_disp,5,7,,,,,,,
1631,Route22GateObject,,event_disp,4,0,,,,,,,
1632,Route22GateObject,,event_disp,5,0,,,,,,,
1633,Route23Object,,warp,7,139,0,Route22Gate,2,,,,
1634,Route23Object,,warp,8,139,1,Route22Gate,3,,,,
1635,Route23Object,,warp,4,31,2,VictoryRoad1,0,,,,
1636,Route23Object,,warp,14,31,3,VictoryRoad2,1,,,,
1637,Route23Object,,sign,3,33,7,,,,,,
1638,Route23Object,,npc,4,35,GuardSprite,Down,false,5,0,,
1639,Route23Object,,npc,10,56,GuardSprite,Down,false,5,1,,
1640,Route23Object,,npc,8,85,SwimmerSprite,Down,false,5,2,,
1641,Route23Object,,npc,11,96,SwimmerSprite,Down,false,5,3,,
1642,Route23Object,,npc,12,105,GuardSprite,Down,false,5,4,,
1643,Route23Object,,npc,8,119,GuardSprite,Down,false,5,5,,
1644,Route23Object,,npc,8,136,GuardSprite,Down,false,5,6,,
1645,Route23Object,,event_disp,7,139,,,,,,,
1646,Route23Object,,event_disp,8,139,,,,,,,
1647,Route23Object,,event_disp,4,31,,,,,,,
1648,Route23Object,,event_disp,14,31,,,,,,,
1649,Route23Object,,hidden,9,44,FullRestore,HiddenItems,,,,,
1650,Route23Object,,hidden,19,70,UltraBall,HiddenItems,,,,,
1651,Route23Object,,hidden,8,90,MaxEther,HiddenItems,,,,,
1652,Route24Object,,trainer,11,15,BlackHairBoy1Sprite,Left,false,5,0,OppRocket,6
1653,Route24Object,,trainer,5,20,BlackHairBoy1Sprite,Up,false,5,1,OppJrTrainerM,2
1654,Route24Object,,trainer,11,19,BlackHairBoy1Sprite,Left,false,5,2,OppJrTrainerM,3
1655,Route24Object,,trainer,10,22,LassSprite,Right,false,5,3,OppLass,7
1656,Route24Object,,trainer,11,25,BugCatcherSprite,Left,false,5,4,OppYoungster,4
1657,Route24Object,,trainer,10,28,LassSprite,Right,false,5,5,OppLass,8
1658,Route24Object,,trainer,11,31,BugCatcherSprite,Left,false,5,6,OppBugCatcher,9
1659,Route24Object,,item,10,5,BallSprite,None,false,5,7,Tm45,
1660,Route25Object,,warp,45,3,0,BillsHouse,0,,,,
1661,Route25Object,,sign,43,3,10,,,,,,
1662,Route25Object,,trainer,14,2,BugCatcherSprite,Down,false,5,0,OppYoungster,5
1663,Route25Object,,trainer,18,5,BugCatcherSprite,Up,false,5,1,OppYoungster,6
1664,Route25Object,,trainer,24,4,BlackHairBoy1Sprite,Down,false,5,2,OppJrTrainerM,2
1665,Route25Object,,trainer,18,8,LassSprite,Right,false,5,3,OppLass,9
1666,Route25Object,,trainer,32,3,BugCatcherSprite,Left,false,5,4,OppYoungster,7
1667,Route25Object,,trainer,37,4,LassSprite,Down,false,5,5,OppLass,10
1668,Route25Object,,trainer,8,4,HikerSprite,Right,false,5,6,OppHiker,2
1669,Route25Object,,trainer,23,9,HikerSprite,Up,false,5,7,OppHiker,3
1670,Route25Object,,trainer,13,7,HikerSprite,Right,false,5,8,OppHiker,4
1671,Route25Object,,item,22,2,BallSprite,None,false,5,9,Tm19,
1672,Route25Object,,event_disp,45,3,,,,,,,
1673,Route25Object,,hidden,38,3,Ether,HiddenItems,,,,,
1674,Route25Object,,hidden,10,1,Elixer,HiddenItems,,,,,
1675,Route2GateObject,,warp,4,0,0,var:LastOutdoorsMap,3,,,,
1676,Route2GateObject,,warp,5,0,1,var:LastOutdoorsMap,3,,,,
1677,Route2GateObject,,warp,4,7,2,var:LastOutdoorsMap,4,,,,
1678,Route2GateObject,,warp,5,7,3,var:LastOutdoorsMap,4,,,,
1679,Route2GateObject,,npc,1,4,OakAideSprite,Left,false,5,0,,
1680,Route2GateObject,,npc,5,4,BugCatcherSprite,,true,7,1,,
1681,Route2GateObject,,event_disp,4,0,,,,,,,
1682,Route2GateObject,,event_disp,5,0,,,,,,,
1683,Route2GateObject,,event_disp,4,7,,,,,,,
1684,Route2GateObject,,event_disp,5,7,,,,,,,
1685,Route2HouseObject,,warp,2,7,0,var:LastOutdoorsMap,2,,,,
1686,Route2HouseObject,,warp,3,7,1,var:LastOutdoorsMap,2,,,,
1687,Route2HouseObject,,npc,2,4,OakAideSprite,Right,false,5,0,,
1688,Route2HouseObject,,npc,4,1,GameboyKidSprite,Down,false,5,1,,
1689,Route2HouseObject,,event_disp,2,7,,,,,,,
1690,Route2HouseObject,,event_disp,3,7,,,,,,,
1691,Route3Object,,sign,59,9,9,,,,,,
1692,Route3Object,,npc,57,11,BlackHairBoy2Sprite,None,false,5,0,,
1693,Route3Object,,trainer,10,6,BugCatcherSprite,Right,false,5,1,OppBugCatcher,4
1694,Route3Object,,trainer,14,4,BugCatcherSprite,Down,false,5,2,OppYoungster,1
1695,Route3Object,,trainer,16,9,LassSprite,Left,false,5,3,OppLass,1
1696,Route3Object,,trainer,19,5,BugCatcherSprite,Down,false,5,4,OppBugCatcher,5
1697,Route3Object,,trainer,23,4,LassSprite,Left,false,5,5,OppLass,2
1698,Route3Object,,trainer,22,9,BugCatcherSprite,Left,false,5,6,OppYoungster,2
1699,Route3Object,,trainer,24,6,BugCatcherSprite,Right,false,5,7,OppBugCatcher,6
1700,Route3Object,,trainer,33,10,LassSprite,Up,false,5,8,OppLass,3
1701,Route4Object,,warp,11,5,0,MtMoonPokecenter,0,,,,
1702,Route4Object,,warp,18,5,1,MtMoon1,0,,,,
1703,Route4Object,,warp,24,5,2,MtMoon2,7,,,,
1704,Route4Object,,sign,12,5,3,,,,,,
1705,Route4Object,,sign,17,7,4,,,,,,
1706,Route4Object,,sign,27,7,5,,,,,,
1707,Route4Object,,npc,9,8,LassSprite,,true,5,0,,
1708,Route4Object,,trainer,63,3,LassSprite,Right,false,5,1,OppLass,4
1709,Route4Object,,item,57,3,BallSprite,None,false,5,2,Tm04,
1710,Route4Object,,event_disp,11,5,,,,,,,
1711,Route4Object,,event_disp,18,5,,,,,,,
1712,Route4Object,,event_disp,24,5,,,,,,,
1713,Route4Object,,hidden,40,3,GreatBall,HiddenItems,,,,,
1714,Route5Object,,warp,10,29,0,Route5Gate,3,,,,
1715,Route5Object,,warp,9,29,1,Route5Gate,2,,,,
1716,Route5Object,,warp,10,33,2,Route5Gate,0,,,,
1717,Route5Object,,warp,17,27,3,UndergroundPathEntranceRoute5,0,,,,
1718,Route5Object,,warp,10,21,4,DayCareM,0,,,,
1719,Route5Object,,sign,17,29,0,,,,,,
1720,Route5Object,,event_disp,10,29,,,,,,,
1721,Route5Object,,event_disp,9,29,,,,,,,
1722,Route5Object,,event_disp,10,33,,,,,,,
1723,Route5Object,,event_disp,17,27,,,,,,,
1724,Route5Object,,event_disp,10,21,,,,,,,
1725,Route5GateObject,,warp,3,5,0,var:LastOutdoorsMap,2,,,,
1726,Route5GateObject,,warp,4,5,1,var:LastOutdoorsMap,2,,,,
1727,Route5GateObject,,warp,3,0,2,var:LastOutdoorsMap,1,,,,
1728,Route5GateObject,,warp,4,0,3,var:LastOutdoorsMap,0,,,,
1729,Route5GateObject,,npc,1,3,GuardSprite,Right,false,5,0,,
1730,Route5GateObject,,event_disp,3,5,,,,,,,
1731,Route5GateObject,,event_disp,4,5,,,,,,,
1732,Route5GateObject,,event_disp,3,0,,,,,,,
1733,Route5GateObject,,event_disp,4,0,,,,,,,
1734,Route6Object,,warp,9,1,0,Route6Gate,2,,,,
1735,Route6Object,,warp,10,1,1,Route6Gate,2,,,,
1736,Route6Object,,warp,10,7,2,Route6Gate,0,,,,
1737,Route6Object,,warp,17,13,3,UndergroundPathEntranceRoute6,0,,,,
1738,Route6Object,,sign,19,15,6,,,,,,
1739,Route6Object,,trainer,10,21,BlackHairBoy1Sprite,Right,false,5,0,OppJrTrainerM,4
1740,Route6Object,,trainer,11,21,LassSprite,Left,false,5,1,OppJrTrainerF,2
1741,Route6Object,,trainer,0,15,BugCatcherSprite,Right,false,5,2,OppBugCatcher,10
1742,Route6Object,,trainer,11,31,BlackHairBoy1Sprite,Left,false,5,3,OppJrTrainerM,5
1743,Route6Object,,trainer,11,30,LassSprite,Left,false,5,4,OppJrTrainerF,3
1744,Route6Object,,trainer,19,26,BugCatcherSprite,Left,false,5,5,OppBugCatcher,11
1745,Route6Object,,event_disp,9,1,,,,,,,
1746,Route6Object,,event_disp,10,1,,,,,,,
1747,Route6Object,,event_disp,10,7,,,,,,,
1748,Route6Object,,event_disp,17,13,,,,,,,
1749,Route6GateObject,,warp,3,5,0,var:LastOutdoorsMap,2,,,,
1750,Route6GateObject,,warp,4,5,1,var:LastOutdoorsMap,2,,,,
1751,Route6GateObject,,warp,3,0,2,var:LastOutdoorsMap,1,,,,
1752,Route6GateObject,,warp,4,0,3,var:LastOutdoorsMap,1,,,,
1753,Route6GateObject,,npc,6,2,GuardSprite,Left,false,5,0,,
1754,Route6GateObject,,event_disp,3,5,,,,,,,
1755,Route6GateObject,,event_disp,4,5,,,,,,,
1756,Route6GateObject,,event_disp,3,0,,,,,,,
1757,Route6GateObject,,event_disp,4,0,,,,,,,
1758,Route7Object,,warp,18,9,0,Route7Gate,2,,,,
1759,Route7Object,,warp,18,10,1,Route7Gate,3,,,,
1760,Route7Object,,warp,11,9,2,Route7Gate,0,,,,
1761,Route7Object,,warp,11,10,3,Route7Gate,1,,,,
1762,Route7Object,,warp,5,13,4,UndergroundPathEntranceRoute7,0,,,,
1763,Route7Object,,sign,3,13,0,,,,,,
1764,Route7Object,,event_disp,18,9,,,,,,,
1765,Route7Object,,event_disp,18,10,,,,,,,
1766,Route7Object,,event_disp,11,9,,,,,,,
1767,Route7Object,,event_disp,11,10,,,,,,,
1768,Route7Object,,event_disp,5,13,,,,,,,
1769,Route7GateObject,,warp,0,3,0,var:LastOutdoorsMap,3,,,,
1770,Route7GateObject,,warp,0,4,1,var:LastOutdoorsMap,3,,,,
1771,Route7GateObject,,warp,5,3,2,var:LastOutdoorsMap,0,,,,
1772,Route7GateObject,,warp,5,4,3,var:LastOutdoorsMap,1,,,,
1773,Route7GateObject,,npc,3,1,GuardSprite,Down,false,5,0,,
1774,Route7GateObject,,event_disp,0,3,,,,,,,
1775,Route7GateObject,,event_disp,0,4,,,,,,,
1776,Route7GateObject,,event_disp,5,3,,,,,,,
1777,Route7GateObject,,event_disp,5,4,,,,,,,
1778,Route8Object,,warp,1,9,0,Route8Gate,0,,,,
1779,Route8Object,,warp,1,10,1,Route8Gate,1,,,,
1780,Route8Object,,warp,8,9,2,Route8Gate,2,,,,
1781,Route8Object,,warp,8,10,3,Route8Gate,3,,,,
1782,Route8Object,,warp,13,3,4,UndergroundPathEntranceRoute8,0,,,,
1783,Route8Object,,sign,17,3,9,,,,,,
1784,Route8Object,,trainer,8,5,BlackHairBoy2Sprite,Right,false,5,0,OppSuperNerd,3
1785,Route8Object,,trainer,13,9,GamblerSprite,Up,false,5,1,OppGambler,5
1786,Route8Object,,trainer,42,6,BlackHairBoy2Sprite,Up,false,5,2,OppSuperNerd,4
1787,Route8Object,,trainer,26,3,LassSprite,Left,false,5,3,OppLass,13
1788,Route8Object,,trainer,26,4,BlackHairBoy2Sprite,Right,false,5,4,OppSuperNerd,5
1789,Route8Object,,trainer,26,5,LassSprite,Left,false,5,5,OppLass,14
1790,Route8Object,,trainer,26,6,LassSprite,Right,false,5,6,OppLass,15
1791,Route8Object,,trainer,46,13,GamblerSprite,Down,false,5,7,OppGambler,7
1792,Route8Object,,trainer,51,12,LassSprite,Left,false,5,8,OppLass,16
1793,Route8Object,,event_disp,1,9,,,,,,,
1794,Route8Object,,event_disp,1,10,,,,,,,
1795,Route8Object,,event_disp,8,9,,,,,,,
1796,Route8Object,,event_disp,8,10,,,,,,,
1797,Route8Object,,event_disp,13,3,,,,,,,
1798,Route8GateObject,,warp,0,3,0,var:LastOutdoorsMap,0,,,,
1799,Route8GateObject,,warp,0,4,1,var:LastOutdoorsMap,1,,,,
1800,Route8GateObject,,warp,5,3,2,var:LastOutdoorsMap,2,,,,
1801,Route8GateObject,,warp,5,4,3,var:LastOutdoorsMap,3,,,,
1802,Route8GateObject,,npc,2,1,GuardSprite,Down,false,5,0,,
1803,Route8GateObject,,event_disp,0,3,,,,,,,
1804,Route8GateObject,,event_disp,0,4,,,,,,,
1805,Route8GateObject,,event_disp,5,3,,,,,,,
1806,Route8GateObject,,event_disp,5,4,,,,,,,
1807,Route9Object,,sign,25,7,10,,,,,,
1808,Route9Object,,trainer,13,10,LassSprite,Left,false,5,0,OppJrTrainerF,5
1809,Route9Object,,trainer,24,7,BlackHairBoy1Sprite,Left,false,5,1,OppJrTrainerM,7
1810,Route9Object,,trainer,31,7,BlackHairBoy1Sprite,Right,false,5,2,OppJrTrainerM,8
1811,Route9Object,,trainer,48,8,LassSprite,Right,false,5,3,OppJrTrainerF,6
1812,Route9Object,,trainer,16,15,HikerSprite,Left,false,5,4,OppHiker,11
1813,Route9Object,,trainer,43,3,HikerSprite,Left,false,5,5,OppHiker,6
1814,Route9Object,,trainer,22,2,BugCatcherSprite,Down,false,5,6,OppBugCatcher,13
1815,Route9Object,,trainer,45,15,HikerSprite,Right,false,5,7,OppHiker,5
1816,Route9Object,,trainer,40,8,BugCatcherSprite,Right,false,5,8,OppBugCatcher,14
1817,Route9Object,,item,10,15,BallSprite,None,false,5,9,Tm30,
1818,Route9Object,,hidden,14,7,Ether,HiddenItems,,,,,
1819,SafariZoneCenterObject,,warp,14,25,0,SafariZoneEntrance,2,,,,
1820,SafariZoneCenterObject,,warp,15,25,1,SafariZoneEntrance,3,,,,
1821,SafariZoneCenterObject,,warp,0,10,2,SafariZoneWest,4,,,,
1822,SafariZoneCenterObject,,warp,0,11,3,SafariZoneWest,5,,,,
1823,SafariZoneCenterObject,,warp,14,0,4,SafariZoneNorth,4,,,,
1824,SafariZoneCenterObject,,warp,15,0,5,SafariZoneNorth,5,,,,
1825,SafariZoneCenterObject,,warp,29,10,6,SafariZoneEast,2,,,,
1826,SafariZoneCenterObject,,warp,29,11,7,SafariZoneEast,3,,,,
1827,SafariZoneCenterObject,,warp,17,19,8,SafariZoneRestHouse1,0,,,,
1828,SafariZoneCenterObject,,sign,18,20,1,,,,,,
1829,SafariZoneCenterObject,,sign,14,22,2,,,,,,
1830,SafariZoneCenterObject,,item,14,10,BallSprite,None,false,5,0,Nugget,
1831,SafariZoneCenterObject,,event_disp,14,25,,,,,,,
1832,SafariZoneCenterObject,,event_disp,15,25,,,,,,,
1833,SafariZoneCenterObject,,event_disp,0,10,,,,,,,
1834,SafariZoneCenterObject,,event_disp,0,11,,,,,,,
1835,SafariZoneCenterObject,,event_disp,14,0,,,,,,,
1836,SafariZoneCenterObject,,event_disp,15,0,,,,,,,
1837,SafariZoneCenterObject,,event_disp,29,10,,,,,,,
1838,SafariZoneCenterObject,,event_disp,29,11,,,,,,,
1839,SafariZoneCenterObject,,event_disp,17,19,,,,,,,
1840,SafariZoneEastObject,,warp,0,4,0,SafariZoneNorth,6,,,,
1841,SafariZoneEastObject,,warp,0,5,1,SafariZoneNorth,7,,,,
1842,SafariZoneEastObject,,warp,0,22,2,SafariZoneCenter,6,,,,
1843,SafariZoneEastObject,,warp,0,23,3,SafariZoneCenter,6,,,,
1844,SafariZoneEastObject,,warp,25,9,4,SafariZoneRestHouse3,0,,,,
1845,SafariZoneEastObject,,sign,26,10,4,,,,,,
1846,SafariZoneEastObject,,sign,6,4,5,,,,,,
1847,SafariZoneEastObject,,sign,5,23,6,,,,,,
1848,SafariZoneEastObject,,item,21,10,BallSprite,None,false,5,0,FullRestore,
1849,SafariZoneEastObject,,item,3,7,BallSprite,None,false,5,1,MaxPotion,
1850,SafariZoneEastObject,,item,20,13,BallSprite,None,false,5,2,Carbos,
1851,SafariZoneEastObject,,item,15,12,BallSprite,None,false,5,3,Tm37,
1852,SafariZoneEastObject,,event_disp,0,4,,,,,,,
1853,SafariZoneEastObject,,event_disp,0,5,,,,,,,
1854,SafariZoneEastObject,,event_disp,0,22,,,,,,,
1855,SafariZoneEastObject,,event_disp,0,23,,,,,,,
1856,SafariZoneEastObject,,event_disp,25,9,,,,,,,
1857,SafariZoneEntranceObject,,warp,3,5,0,var:LastOutdoorsMap,4,,,,
1858,SafariZoneEntranceObject,,warp,4,5,1,var:LastOutdoorsMap,4,,,,
1859,SafariZoneEntranceObject,,warp,3,0,2,SafariZoneCenter,0,,,,
1860,SafariZoneEntranceObject,,warp,4,0,3,SafariZoneCenter,1,,,,
1861,SafariZoneEntranceObject,,npc,6,2,WhitePlayerSprite,Left,false,5,0,,
1862,SafariZoneEntranceObject,,npc,1,4,WhitePlayerSprite,Right,false,5,1,,
1863,SafariZoneEntranceObject,,event_disp,3,5,,,,,,,
1864,SafariZoneEntranceObject,,event_disp,4,5,,,,,,,
1865,SafariZoneEntranceObject,,event_disp,3,0,,,,,,,
1866,SafariZoneEntranceObject,,event_disp,4,0,,,,,,,
1867,SafariZoneEntranceObject,,hidden,10,1,Nugget,HiddenItems,,,,,
1868,SafariZoneNorthObject,,warp,2,35,0,SafariZoneWest,0,,,,
1869,SafariZoneNorthObject,,warp,3,35,1,SafariZoneWest,1,,,,
1870,SafariZoneNorthObject,,warp,8,35,2,SafariZoneWest,2,,,,
1871,SafariZoneNorthObject,,warp,9,35,3,SafariZoneWest,3,,,,
1872,SafariZoneNorthObject,,warp,20,35,4,SafariZoneCenter,4,,,,
1873,SafariZoneNorthObject,,warp,21,35,5,SafariZoneCenter,5,,,,
1874,SafariZoneNorthObject,,warp,39,30,6,SafariZoneEast,0,,,,
1875,SafariZoneNorthObject,,warp,39,31,7,SafariZoneEast,1,,,,
1876,SafariZoneNorthObject,,warp,35,3,8,SafariZoneRestHouse4,0,,,,
1877,SafariZoneNorthObject,,sign,36,4,2,,,,,,
1878,SafariZoneNorthObject,,sign,4,25,3,,,,,,
1879,SafariZoneNorthObject,,sign,13,31,4,,,,,,
1880,SafariZoneNorthObject,,sign,19,33,5,,,,,,
1881,SafariZoneNorthObject,,sign,26,28,6,,,,,,
1882,SafariZoneNorthObject,,item,25,1,BallSprite,None,false,5,0,Protein,
1883,SafariZoneNorthObject,,item,19,7,BallSprite,None,false,5,1,Tm40,
1884,SafariZoneNorthObject,,event_disp,2,35,,,,,,,
1885,SafariZoneNorthObject,,event_disp,3,35,,,,,,,
1886,SafariZoneNorthObject,,event_disp,8,35,,,,,,,
1887,SafariZoneNorthObject,,event_disp,9,35,,,,,,,
1888,SafariZoneNorthObject,,event_disp,20,35,,,,,,,
1889,SafariZoneNorthObject,,event_disp,21,35,,,,,,,
1890,SafariZoneNorthObject,,event_disp,39,30,,,,,,,
1891,SafariZoneNorthObject,,event_disp,39,31,,,,,,,
1892,SafariZoneNorthObject,,event_disp,35,3,,,,,,,
1893,SafariZoneRestHouse1Object,,warp,2,7,0,SafariZoneCenter,8,,,,
1894,SafariZoneRestHouse1Object,,warp,3,7,1,SafariZoneCenter,8,,,,
1895,SafariZoneRestHouse1Object,,npc,3,2,GirlSprite,Down,false,5,0,,
1896,SafariZoneRestHouse1Object,,npc,1,4,OakAideSprite,,true,6,1,,
1897,SafariZoneRestHouse1Object,,event_disp,2,7,,,,,,,
1898,SafariZoneRestHouse1Object,,event_disp,3,7,,,,,,,
1899,SafariZoneRestHouse2Object,,warp,2,7,0,SafariZoneWest,7,,,,
1900,SafariZoneRestHouse2Object,,warp,3,7,1,SafariZoneWest,7,,,,
1901,SafariZoneRestHouse2Object,,npc,4,4,OakAideSprite,,true,5,0,,
1902,SafariZoneRestHouse2Object,,npc,0,2,BlackHairBoy1Sprite,Right,false,5,1,,
1903,SafariZoneRestHouse2Object,,npc,6,2,ErikaSprite,Down,false,5,2,,
1904,SafariZoneRestHouse2Object,,event_disp,2,7,,,,,,,
1905,SafariZoneRestHouse2Object,,event_disp,3,7,,,,,,,
1906,SafariZoneRestHouse2Object,,hidden,0,4,8,PrintBenchGuyText,,,,,
1907,SafariZoneRestHouse2Object,,hidden,13,3,4,OpenPokemonCenterPC,,,,,
1908,SafariZoneRestHouse3Object,,warp,2,7,0,SafariZoneEast,4,,,,
1909,SafariZoneRestHouse3Object,,warp,3,7,1,SafariZoneEast,4,,,,
1910,SafariZoneRestHouse3Object,,npc,1,3,OakAideSprite,,true,6,0,,
1911,SafariZoneRestHouse3Object,,npc,4,2,RockerSprite,None,false,5,1,,
1912,SafariZoneRestHouse3Object,,npc,5,2,LaprasGiverSprite,None,false,5,2,,
1913,SafariZoneRestHouse3Object,,event_disp,2,7,,,,,,,
